user_id,gender,age_id,occupation_id,cp,occupation,age_range
3948,F,45,12,61554,programmer,45-49
4134,F,45,12,85283,programmer,45-49
4134,F,45,12,85283,programmer,45-49
4134,F,45,12,85283,programmer,45-49
4419,F,45,12,15801,programmer,45-49
4419,F,45,12,15801,programmer,45-49
4419,F,45,12,15801,programmer,45-49
4469,F,45,12,92037,programmer,45-49
4469,F,45,12,92037,programmer,45-49
4469,F,45,12,92037,programmer,45-49
4826,M,45,12,55436,programmer,45-49
4826,M,45,12,55436,programmer,45-49
4826,M,45,12,55436,programmer,45-49
4942,M,45,12,40515,programmer,45-49
4942,M,45,12,40515,programmer,45-49
4942,M,45,12,40515,programmer,45-49
5040,M,45,12,44312,programmer,45-49
5040,M,45,12,44312,programmer,45-49
5040,M,45,12,44312,programmer,45-49
5481,M,45,12,55449,programmer,45-49
5481,M,45,12,55449,programmer,45-49
5481,M,45,12,55449,programmer,45-49
5538,M,45,12,55102,programmer,45-49
5538,M,45,12,55102,programmer,45-49
5538,M,45,12,55102,programmer,45-49
5590,F,45,12,94117,programmer,45-49
5590,F,45,12,94117,programmer,45-49
5590,F,45,12,94117,programmer,45-49
5904,F,45,12,954025,programmer,45-49
5904,F,45,12,954025,programmer,45-49
5904,F,45,12,954025,programmer,45-49
105,M,45,12,90277,programmer,45-49
105,M,45,12,90277,programmer,45-49
105,M,45,12,90277,programmer,45-49
180,M,45,12,01603,programmer,45-49
180,M,45,12,01603,programmer,45-49
180,M,45,12,01603,programmer,45-49
267,M,45,12,55001,programmer,45-49
267,M,45,12,55001,programmer,45-49
267,M,45,12,55001,programmer,45-49
323,M,45,12,53716,programmer,45-49
323,M,45,12,53716,programmer,45-49
323,M,45,12,53716,programmer,45-49
445,M,45,12,55117,programmer,45-49
445,M,45,12,55117,programmer,45-49
445,M,45,12,55117,programmer,45-49
867,M,45,12,95814,programmer,45-49
867,M,45,12,95814,programmer,45-49
867,M,45,12,95814,programmer,45-49
905,F,45,12,28655,programmer,45-49
905,F,45,12,28655,programmer,45-49
905,F,45,12,28655,programmer,45-49
943,F,45,12,08033,programmer,45-49
943,F,45,12,08033,programmer,45-49
943,F,45,12,08033,programmer,45-49
1066,M,45,12,02151,programmer,45-49
1066,M,45,12,02151,programmer,45-49
1066,M,45,12,02151,programmer,45-49
1171,M,45,12,94114,programmer,45-49
1171,M,45,12,94114,programmer,45-49
1171,M,45,12,94114,programmer,45-49
1846,M,45,12,95051,programmer,45-49
1846,M,45,12,95051,programmer,45-49
1846,M,45,12,95051,programmer,45-49
1985,M,45,12,92122,programmer,45-49
1985,M,45,12,92122,programmer,45-49
1985,M,45,12,92122,programmer,45-49
2112,F,45,12,23116,programmer,45-49
2112,F,45,12,23116,programmer,45-49
2112,F,45,12,23116,programmer,45-49
2203,M,45,12,53718,programmer,45-49
2203,M,45,12,53718,programmer,45-49
2203,M,45,12,53718,programmer,45-49
2240,M,45,12,64117,programmer,45-49
2240,M,45,12,64117,programmer,45-49
2240,M,45,12,64117,programmer,45-49
2304,M,45,12,94103,programmer,45-49
2304,M,45,12,94103,programmer,45-49
2304,M,45,12,94103,programmer,45-49
2310,M,45,12,48130,programmer,45-49
2310,M,45,12,48130,programmer,45-49
2310,M,45,12,48130,programmer,45-49
2451,M,45,12,37853,programmer,45-49
2451,M,45,12,37853,programmer,45-49
2451,M,45,12,37853,programmer,45-49
2515,M,45,12,37914,programmer,45-49
2515,M,45,12,37914,programmer,45-49
2515,M,45,12,37914,programmer,45-49
2602,M,45,12,92104,programmer,45-49
2602,M,45,12,92104,programmer,45-49
2602,M,45,12,92104,programmer,45-49
2736,M,45,12,80303,programmer,45-49
2736,M,45,12,80303,programmer,45-49
2736,M,45,12,80303,programmer,45-49
3948,F,45,12,61554,programmer,45-49
3948,F,45,12,61554,programmer,45-49
3948,F,45,12,61554,programmer,45-49
4134,F,45,12,85283,programmer,45-49
4134,F,45,12,85283,programmer,45-49
4134,F,45,12,85283,programmer,45-49
4419,F,45,12,15801,programmer,45-49
4419,F,45,12,15801,programmer,45-49
4419,F,45,12,15801,programmer,45-49
4469,F,45,12,92037,programmer,45-49
4469,F,45,12,92037,programmer,45-49
4469,F,45,12,92037,programmer,45-49
4826,M,45,12,55436,programmer,45-49
4826,M,45,12,55436,programmer,45-49
4826,M,45,12,55436,programmer,45-49
4942,M,45,12,40515,programmer,45-49
4942,M,45,12,40515,programmer,45-49
4942,M,45,12,40515,programmer,45-49
5040,M,45,12,44312,programmer,45-49
5040,M,45,12,44312,programmer,45-49
5040,M,45,12,44312,programmer,45-49
5481,M,45,12,55449,programmer,45-49
5481,M,45,12,55449,programmer,45-49
5481,M,45,12,55449,programmer,45-49
5538,M,45,12,55102,programmer,45-49
5538,M,45,12,55102,programmer,45-49
5538,M,45,12,55102,programmer,45-49
5590,F,45,12,94117,programmer,45-49
5590,F,45,12,94117,programmer,45-49
5590,F,45,12,94117,programmer,45-49
5904,F,45,12,954025,programmer,45-49
5904,F,45,12,954025,programmer,45-49
5904,F,45,12,954025,programmer,45-49
44,M,45,17,98052,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5129,M,45,17,40515,technician/engineer,45-49
5129,M,45,17,40515,technician/engineer,45-49
5129,M,45,17,40515,technician/engineer,45-49
5484,M,45,17,21742,technician/engineer,45-49
5484,M,45,17,21742,technician/engineer,45-49
5484,M,45,17,21742,technician/engineer,45-49
5490,M,45,17,80907,technician/engineer,45-49
5490,M,45,17,80907,technician/engineer,45-49
5490,M,45,17,80907,technician/engineer,45-49
6000,M,45,17,30075,technician/engineer,45-49
6000,M,45,17,30075,technician/engineer,45-49
6000,M,45,17,30075,technician/engineer,45-49
6003,F,45,17,78722,technician/engineer,45-49
6003,F,45,17,78722,technician/engineer,45-49
6003,F,45,17,78722,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5129,M,45,17,40515,technician/engineer,45-49
5129,M,45,17,40515,technician/engineer,45-49
5129,M,45,17,40515,technician/engineer,45-49
5484,M,45,17,21742,technician/engineer,45-49
5484,M,45,17,21742,technician/engineer,45-49
5484,M,45,17,21742,technician/engineer,45-49
5490,M,45,17,80907,technician/engineer,45-49
5490,M,45,17,80907,technician/engineer,45-49
5490,M,45,17,80907,technician/engineer,45-49
6000,M,45,17,30075,technician/engineer,45-49
6000,M,45,17,30075,technician/engineer,45-49
6000,M,45,17,30075,technician/engineer,45-49
6003,F,45,17,78722,technician/engineer,45-49
6003,F,45,17,78722,technician/engineer,45-49
6003,F,45,17,78722,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
44,M,45,17,98052,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
211,M,45,17,90620,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
526,M,45,17,94806,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
604,M,45,17,32256,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
632,M,45,17,07649,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
639,M,45,17,85202,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
769,M,45,17,02421,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1014,F,45,17,03054,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1057,M,45,17,73069,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1074,M,45,17,48073,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1531,M,45,17,60462,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1565,M,45,17,78731,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1630,M,45,17,91355,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1665,M,45,17,87505,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1734,M,45,17,94602,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
1972,M,45,17,92111,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2185,M,45,17,27502,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2210,M,45,17,88005-4313,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2262,M,45,17,48116,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2338,M,45,17,13152,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2402,M,45,17,32024,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2428,M,45,17,45255,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2439,M,45,17,48105,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2643,M,45,17,99005,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2646,M,45,17,18049,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2732,M,45,17,92805,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2733,M,45,17,94002,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2740,M,45,17,22181,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2783,M,45,17,78750,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
2867,M,45,17,15204,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3013,M,45,17,97124,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3469,M,45,17,02176,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3488,M,45,17,80228,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3818,M,45,17,32837,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3860,M,45,17,44129,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3888,M,45,17,02067,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
3941,M,45,17,40031,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4046,M,45,17,53545,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4190,M,45,17,89108,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4222,F,45,17,55976,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4272,M,45,17,37923,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4305,F,45,17,27616,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4426,M,45,17,93401,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4570,M,45,17,60185,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4691,F,45,17,55419,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4701,M,45,17,18036,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4717,M,45,17,48310,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4963,M,45,17,94931,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4993,M,45,17,54022,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
4994,M,45,17,56001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5060,M,45,17,84109-2001,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
5072,M,45,17,97330,technician/engineer,45-49
